,Order ID,Restaurant Name,State,City,Pizza Type,Pizza Size,Toppings Count,Topping Density,Pizza Complexity,Order Month,Order Time,Delivery Time,Delivery Duration (min),Estimated Duration (min),Delay (min),Delay Status,Distance (km),Traffic Level,Payment Category,Payment Method,Is Peak Hour,Is Weekend
782,ORD784,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:45,9:15,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
783,ORD785,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,December,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
784,ORD786,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,December,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
785,ORD787,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,December,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
786,ORD788,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,December,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
787,ORD789,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
788,ORD790,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,December,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
789,ORD791,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,December,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
790,ORD792,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,December,6:45,7:15,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
791,ORD793,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,December,7:00,7:30,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
792,ORD794,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:15,8:45,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
793,ORD795,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,December,7:30,8:00,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
794,ORD796,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,December,8:45,9:15,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
795,ORD797,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,December,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
796,ORD798,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,December,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,TRUE
797,ORD799,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
798,ORD800,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,December,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
799,ORD801,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,December,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
800,ORD802,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,December,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
801,ORD803,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,December,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
802,ORD804,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
803,ORD805,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,December,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
804,ORD806,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,December,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
805,ORD807,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,December,6:45,7:15,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
806,ORD808,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,December,7:00,7:30,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
807,ORD809,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:15,8:45,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
808,ORD810,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,December,6:30,7:00,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
809,ORD811,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,December,7:45,8:15,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
810,ORD812,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
811,ORD813,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,December,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
812,ORD814,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,December,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
813,ORD815,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,December,6:45,7:15,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
814,ORD816,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,December,7:00,7:30,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
815,ORD817,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,December,8:15,8:45,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
816,ORD818,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,January,7:30,8:00,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
817,ORD819,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,January,8:45,9:15,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
818,ORD820,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,January,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
819,ORD821,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,January,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,TRUE
820,ORD822,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,January,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
821,ORD823,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,January,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
822,ORD824,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,January,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
823,ORD825,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,January,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
824,ORD826,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,January,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
825,ORD827,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,January,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
826,ORD828,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,January,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
827,ORD829,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,January,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
828,ORD830,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,January,6:45,7:15,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
829,ORD831,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,January,7:00,7:30,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
830,ORD832,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,January,8:15,8:45,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
831,ORD833,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,January,7:30,8:00,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
832,ORD834,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,January,8:45,9:15,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
833,ORD835,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,January,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
834,ORD836,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,January,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
835,ORD837,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,January,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
836,ORD838,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,January,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
837,ORD839,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,January,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
838,ORD840,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,January,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
839,ORD841,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,January,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
840,ORD842,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,January,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
841,ORD843,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,January,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
842,ORD844,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,January,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
843,ORD845,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,January,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
844,ORD846,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,January,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
845,ORD847,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,January,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
846,ORD848,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,January,6:45,7:15,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
847,ORD849,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,February,7:00,7:30,30,36,-6,Early,6,High,Online,UPI,TRUE,TRUE
848,ORD850,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,February,8:15,8:45,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
849,ORD851,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,February,7:30,8:00,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
850,ORD852,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,February,8:45,9:15,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
851,ORD853,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,February,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
852,ORD854,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,February,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
853,ORD855,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,February,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
854,ORD856,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,February,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
855,ORD857,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,February,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
856,ORD858,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,February,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
857,ORD859,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,February,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
858,ORD860,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,February,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
859,ORD861,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,February,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
860,ORD862,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,February,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
861,ORD863,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,February,6:45,7:15,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
862,ORD864,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,February,7:00,7:30,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
863,ORD865,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,February,8:15,8:45,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
864,ORD866,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,February,6:30,7:00,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
865,ORD867,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,February,7:45,8:15,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
866,ORD868,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,February,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
867,ORD869,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,February,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
868,ORD870,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,February,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
869,ORD871,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,February,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
870,ORD872,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,February,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
871,ORD873,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,February,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
872,ORD874,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,February,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
873,ORD875,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,February,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
874,ORD876,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,February,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
875,ORD877,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,March,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,TRUE
876,ORD878,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,March,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
877,ORD879,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,March,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
878,ORD880,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,March,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
879,ORD881,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,March,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
880,ORD882,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,March,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
881,ORD883,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,March,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
882,ORD884,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,March,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
883,ORD885,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,March,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
884,ORD886,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,March,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
885,ORD887,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,March,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
886,ORD888,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,March,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
887,ORD889,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,March,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
888,ORD890,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,March,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
889,ORD891,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,March,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
890,ORD892,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,March,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
891,ORD893,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,March,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
892,ORD894,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,March,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
893,ORD895,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,March,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
894,ORD896,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,March,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
895,ORD897,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,March,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
896,ORD898,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,March,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
897,ORD899,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,March,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
898,ORD900,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,March,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
899,ORD901,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,March,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
900,ORD902,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,March,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
901,ORD903,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,March,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
902,ORD904,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,March,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
903,ORD905,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,March,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,TRUE
904,ORD906,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,March,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
905,ORD907,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,March,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
906,ORD908,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,April,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
907,ORD909,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,April,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
908,ORD910,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,April,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
909,ORD911,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,April,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,TRUE
910,ORD912,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,April,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
911,ORD913,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,April,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
912,ORD914,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,April,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
913,ORD915,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,April,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
914,ORD916,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,April,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
915,ORD917,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,April,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
916,ORD918,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,April,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
917,ORD919,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,April,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
918,ORD920,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,April,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
919,ORD921,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,April,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
920,ORD922,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,April,6:00,6:30,30,30,0,On Time,5,Medium,Online,UPI,TRUE,FALSE
921,ORD923,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,April,7:15,7:45,30,36,-6,Early,6,High,Online,Card,TRUE,FALSE
922,ORD924,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,April,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
923,ORD925,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,April,7:00,7:30,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,TRUE
924,ORD926,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,April,8:15,8:45,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,TRUE
925,ORD927,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,April,6:30,7:00,30,30,0,On Time,5,Medium,Online,Card,TRUE,FALSE
926,ORD928,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,April,7:45,8:15,30,36,-6,Early,6,High,Online,UPI,TRUE,FALSE
927,ORD929,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,April,8:00,8:30,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
928,ORD930,Domino's,New Mexico,Albuquerque,Sicilian,Large,4,Medium Density,Medium,April,7:15,7:45,30,33,-3,Early,5.5,Medium,Online,UPI,TRUE,FALSE
929,ORD931,Pizza Hut,Georgia,Atlanta,Veg,Medium,2,Low Density,Very Low,April,8:30,9:00,30,24,6,Delayed,4,Low,Online,Wallet,TRUE,FALSE
930,ORD932,Papa John's,Nebraska,Omaha,BBQ Chicken,Medium,3,Medium Density,Low,April,6:00,6:30,30,30,0,On Time,5,Medium,Online,Card,TRUE,TRUE
931,ORD933,Little Caesars,Kentucky,Louisville,Cheese Burst,X-Large,5,Medium Density,High,April,7:15,7:45,30,36,-6,Early,6,High,Online,UPI,TRUE,TRUE
932,ORD934,Marco's Pizza,Wisconsin,Milwaukee,Margarita,Medium,3,Medium Density,Low,April,8:30,9:00,30,27,3,Delayed,4.5,Medium,Offline,Cash,TRUE,FALSE
